Country,Company Name,Company ID 1,Company ID 2,Company ID 3,Company ID 4,Country,ZIP Code
MX,"BUFETE DE INGENIERIA BAUEN, S.A. DE C.V.",,,,,,
MX,"SUMINISTROS CONSTRUCCIÓN E INGENIERIA, S.A. DE C.V.",,,,,,
IT,"ORENGINE, S.R.L.",,,,IT02370190999,,
US,"CANYON INDUSTRIES, INC.",,,,,,
ES,"IBERICA SEMICOND. DE POTENCIA, SL",,,,ESB83907758,,
NG,Western Development Company Limited,,,,,,
CN,Shanghai LiYing Mechanical & Elect. Technology Co. Ltd.,,,,,,
TH,"PRECISE SYSTEM AND PROJECT CO., LTD ",,,,,,
TH,CMN Power Co. Ltd.,,,,,,
ES,TASELEC S.A.,,,,ESA80228323,,
ES,"KELOX, S.A.",,,,ESA28089688,,
MX,"COMPAÑIA REAL DEL MONTE Y PACHUCA, S.A. DE C.V. ",,,,,,
MX,COMISION DE AGUA Y ALCANTARILLADO DE SISTEMAS,,,,,,
MX,"CDCI , S.A. DE C.V. ",,,,,,
MX,IMPULSO EMPRESARIAL DE GUERRERO S.A DE C.V.,,,,,,
MX,CONSTRUCCIONES SAREVICH S.A. DE C.V.,,,,,,
FR,sarl  BELLEVUE,,,,FR86353710460,,
FR,GAY Electricité,,,,FR83737220038,,
FR,PINE instalaciones y Montajes SA,,,,FR59801046418,,
FR,SOLAR MED 1,,,,FR54512610676,,
IN,NOEL MEDIA AND ADVERTISING,,,,,,
IN,AMPLUS SOLAR SOLUTIONS,,,,,,
IN,Suntays Power Solution,,,,,,
IN,AZURE URJA,,,,,,
IN,LOHIA DEVELOPERS,,,,,,
IN,GANAJAN FINANCIAL SERVICES,,,,,,
IN,SUNRAYS POWER SOLUTION PVT LTD,,,,,,
IT,COMPAGNIA ENERGETICA BELLUNESE S.P.A.,,,,IT03204470961,,
IT,ASJA AMBIENTE ITALIA S.P.A.,,,,IT06824320011,,
IT,S.I.T. S.R.L.,,,,IT07255690013,,
IT,MODECOR ITALIANA S.R.L.,,,,IT03911400962,,
IT,ILMAP S.R.L.,,,,IT01780400345,,
IT,VACCARI MAURO SRL,,,,IT00657251203,,
IT,ENERGIA PRIMA O&M SRL,,,,IT01657020705,,
IT,APOLLON ENERGY SRL,,,,IT03615480401,,
IT,INNOVATEC S.R.L.,,,,IT08344100964,,
IT,Orto Botanico di Sani di Biase e C. s.a.s.,,,,IT01736470699,,
IT,Ecosistemi s.r.l.,,,,IT01842950667,,
IT,Sa.Mi. di Salvatore Migheli,,,,IT02546370905,,
IT,GEVEN s.p.a.,,,,IT01334331210,,
IT,Colgrass srl,,,,IT02230160745,,
IT,Loacker Erneuerbare Energien Valmozzola s.r.l.,,,,IT02695490215,,
IT,LOACKER ERNEUERBARE ENERGIEN MONTICELLI SRL,,,,IT01820400388,,
SK,ESENTIA S.R.O.,,,,SK2022260482,,
IT,Societ? Agricola Terre del Sole s.s.,,,,IT01796310389,,
IT,PISTORELLO GROUP S.R.L.,,,,IT04227360262,,
IT,MYENERGY S.R.L.,,,,IT05528670960,,
IT,SOLARFOTONICA S.R.L.,,,,IT02705860282,,
IT,A.R.MA. S.R.L.,,,,IT02195190232,,
IT,LEF PACKARD ENERGY SISTEMI S.R.L.,,,,IT01636360388,,
IT,TRECENTOUNDICI S.R.L.,,,,IT02324510185,,
IT,ELETTRICITA' R.D. SRL,,,,IT00838570323,,
IT,TECNOTERM s.a.s.,,,,IT02446320398,,
IT,BORSARI LUCIANO srl,,,,IT01020270367,,
IT,ROY S.R.L.,,,,IT06941890722,,
IT,Sardegna Agrienergia Quattro S.r.l.,,,,IT06811580965,,
IT,ITALCALOR s.r.l.,,,,IT04133890238,,
IT,Heliopolis Energia S.p.A.,,,,IT08345510963,,
IT,TECNOENERGIA s.r.l.,,,,IT01881600223,,
IT,ELEMENT s.a.s.,,,,IT00755880218,,
JO,X-ELIO,,,,,,
IR,JDEVS,,,,,,
CZ,"SERVIS-24 Èeská republika, s.r.o.",,,,CZ02229129,,
DE,GE Energy Power Conversion GmbH,,,,DE269448104,,
AU,OUTOTEC PTY LTD,,,,,,
ZA,Lead Engineering & Projects,,,,,,
ZA,Firefly Investments 230,,,,,,
ZA,Current Automation Mbombela,,,,,,
PH,Enfinity Philippines,,,,,,
PH,"Edward Marcs Philippines, Inc.",,,,,,
PL,TEAM PREVENT,,,,PL6381701670,,
PL,EIG,,,,PL5993074488,,
PL,SI?OWNIE WIATROWE S.A.,,,,PL4990324932,,
PL,EDPR POLSKA,,,,PL1070009277,,
FR,ALBIOMA,,,,FR85482482551,,
DE,e-con,,,,DE291269231,,
DE,Aicher,,,,DE276322480,,
DE,Outotech,,,,DE811166325,,
GB,RV Alliance,,,,GB774678276,,
DE,E.M.S Sun Control GmbH,,,,DE264276580,,
DE,Co Index,,,,DE250208815,,
DE,V&C,,,,DE300969204,,
DE,Roedgeshof,,,,DE308747118,,
DE,Bonfiglioli/Instanet,,,,DE263000203,,
ES,"MARTIFER RENOVABLES ETVE, SA",,,,ESA85089274,,
ES,"ANBELO SOLAR, SL",,,,ESB02387280,,
BE,ENECO SOLAR BELGIUM NV,,,,BE0819431848,,
ES,"TZ LA POZA, S.L.U.",,,,ESB14832372,,
BG,WP BULGARIA 26 EOOD,,,,BG200327185,,
BG,WP BULGARIA 3 EOOD,,,,BG200310798,,
BG,WP BULGARIA 6 EOOD,,,,BG200310517,,
BG,WP BULGARIA 8 EOOD,,,,BG200310652,,
BG,WP BULGARIA 19 EOOD,,,,BG200328013,,
BG,WP BULGARIA 1 EOOD,,,,BG200310951,,
BG,WP BULGARIA 21 EOOD,,,,BG200326927,,
BG,WP BULGARIA 10 EOOD,,,,BG200360324,,
BG,WP BULGARIA 11 EOOD,,,,BG200360694,,
BG,WP BULGARIA 9 EOOD,,,,BG200360203,,
BG,WP BULGARIA 15 EOOD,,,,BG200359852,,
BG,WP BULGARIA 13 EOOD,,,,BG200361159,,
BG,WP BULGARIA 14 EOOD,,,,BG200359635,,
BG,WP BULGARIA 12 EOOD,,,,BG200360961,,
PT,EOLISER SERVIÇOS DE GESTAO PE LDA,,,,PT506464849,,
ES,"ALFAMEN FOTOVOLTAICA, S.L.",,,,ESB99159345,,
ES,IKEA IBERICA SA,,,,ESA28812618,,
ES,PLANTA EOLICA EUROPEA S.A,,,,ESA80105802,,
ES,"AUREA CAPITAL PARTNERS, SL",,,,ESB86922648,,
ES,"EOLICA DE CASTIL DE TIERRA, SL",,,,ESB42182758,,
ES,"EOLICA DE SIERRA MINISTRA, SL",,,,ESB42182741,,
ES,ARTQUITECH ACTIVIDADES,,,,ESB99338790,,
ES,"TZ ARCHIDONA I, S.L.U.",,,,ESB14832380,,
ES,"TZ LOS MOCHUELOS, S.L.U",,,,ESB14832364,,
ES,"PENSOLAR POZOHONDO, S.L.U.",,,,ESB02448579,,
ES,"YEGUAS ALTAS, S.L.U",,,,ESB91625046,,
ES,"PARQUE SOLAR SAELICES, SL",,,,ESB85917631,,
ES,"TZ ALMODOVAR DEL RIO, S.L.U.",,,,ESB14832307,,
ES,"RIOS BARGEÑO, SL",,,,ESB84789130,,
ES,ANGELA LINSKEY WALDRON,,,,ESX0041432D,,
ES,VILLAVERDE SOLAR S.L.,,,,ESB40214538,,
ES,CDAD. PROP. PARQ FOTOV. LLANO BLANC,,,,ESE76121102,,
ES,"TZ EL CARPIO, SLU",,,,ESB14832331,,
ES,ALEJANDRO RAMOS DIAZ,,,,ES44301163N,,
ES,CEFERINO RAMOS DIAZ,,,,ES42662653E,,
ES,MARIA CONCEPCION HERNANDEZ RODRIGUE,,,,ES42789838V,,
HN,SISTEMAS FOTOVOLTAICOS DE HONDURAS S.A.,,,,,,
CL,KDM ENERGIA S.A.,,,,,,
CL,TECMA TECNOLOGIA Y MAQUINARIAS SA,,,,,,
CL,E-CL S.A.,,,,,,
CL,CRESCO-ENERGIAS RENOVABLES,,,,,,
CL,GOLDWIND CHILE SPA,,,,,,
CL,SOLAIREDIRECT CHILE LTDA.,,,,,,
CL,ENVISION ENERGY CHILE SPA,,,,,,
CL,GERMANISCHER LLOYD CHILE,,,,,,
CL,LA JAVIERA SPA,,,,,,
CL,SWITCH MONTAJES Y SERVICIOS,,,,,,
CL,LABORELEC CHILE SPA,,,,,,
CL,REVERGY SPA,,,,,,
CL,MARCOS GUILLERMO KLEIN RUIZ,,,,,,
US,CIANBRO CORPORATION,,,,,,
US,Rising Sun Solar LLC.,,,,,,
US,Leclanche North American,,,,,,
CA,ELECTRIC MOTOR COIL CO. LTD.,,,,,,
US,S&C Electric Company,,,,,,
US,REC SOLAR COMMERICAL CORPORATION,,,,,,
US,"CONTI ENTERPRISES, INC ",,,,,,
US,FIRST SOLAR INC.,,,,,,
US,Ailey Solar Electric Inc.,,,,,,
RO,ALPIN SOLAR SA,,,,RO18348840,,
IT,GIBI S.R.L.,,,,IT00172560187,,
IT,LU.PI S.A.S. di Feni Caterina &  C.,,,,IT02055480418,,
IT,TIEFFE IMPIANTI DI SAMMARTINO SALVATORE,,,,IT01887410858,,
IT,S.I.M.E. s.r.l.,,,,IT01477520090,,
IT,IMMOBILIARE SARA di Sardini F&C s.a.s,,,,IT05083430156,,
IT,IMPRESA AGRICOLA di Pezone Paolo,,,,IT02985100615,,
IT,Dalma Impianti,,,,IT01600490989,,
IT,Az.Agr.Minarelli Luca,,,,IT01319240386,,
IT,VERRI S.R.L.,,,,IT06182690724,,
IT,ELETTROCLIMA s.n.c.,,,,IT02076700034,,
IT,Globo Impianti s.n.c.,,,,IT03341550402,,
IT,Az. Agricola Toffoli Gianluigi e C.,,,,IT04268420264,,
IT,AGRI SOLE s.r.l.,,,,IT02649230642,,
BR,ELECNOR,,,,,,
BR,PARQUE EOLICO ASSURUA IV S.A.,,,,,,
BR,ISOLAR INDUSTRIA E COMERCIO LTDA,,,,,,
BR,SOLARIAN,,,,,,
BR,ENEL,,,,,,
ES,LIDERAUTO GALDAKAO 2006 S.L,,,,ESB95414728,,
NO,INSTITUTE OF MARINE RESEARCH,,,,,,
PY,ADRIASOL S.A.,,,,,,
MX,16D CONSTRUCTORA S.A. DE C.V.,,,,,,
AT,GUGLER WATER TURBINES GmbH,,,,SI64203328,,
LU,"WILLEM, S.A. ",,,,LU25037922,,
IT,"A2A, S.P.A. ",,,,IT11957540153,,
DE,TSM TECHNICAL SERVICES & MARINELOGISTICS GmbH,,,,DE145163838,,
ES,INTENDENCIA DE CARTAGENA,,,,ESS3015002C,,
PK,FFBL POWER COMPANY LTD.,,,,,,
DK,SEMCO MARITIME A/S,,,,DK30993748,,
US,ENERGIA SIERRA JUAREZ S DE RL DE CV,,,,,,
UY,"OHL INDUSTRIAL POWER, SA & ",,,,,,
IN,SW-SPCPL-CMV,,,,,,
ES,Ricardo Arnaiz Hernando,,,,ES13150517Z,,
ES,Solar Rocket,,,,ESB98569619,,
ES,Talleres Halsa,,,,ESB49151921,,
ES,QUEBRADA DEL PINARETE SOLAR SL,,,,ESB02407211,,
ES,"GREENTEC SERVICES SPAIN, S.L. ",,,,ESB54499785,,
ES,Instalaciones Jucar,,,,ESB23039993,,
ES,San Sebastián de los Reyes Outlets,,,,ESB85364321,,
ES,DOMINION INDUSTRY & INFRASTRUCTURES,,,,ESB66728965,,
ES,"Emerald Telecom & Data Center, S.A. ",,,,ESA85817260,,
ES,GIL-FRAN CONSTRUCCIÓN Y MEDIO AMBIENTE S. L.,,,,ESB37453842,,
ES,UTE MANTENIMIENTO JUCAR VINALOPO II,,,,ESU98771082,,
ES,KSB SPAIN S.A.,,,,ESA20023230,,
ES,"ROLEN Technologies & Products, S.L. ",,,,ESB65995805,,
PE,Industrias Metales y Soldaduras S.A,,,,,,
TH,A2 Technologies Co.Ltd.,,,,,,
JP,FUJI ELECTRIC FA COMP. & SYSTEMS CO,,,,,,
CL,COMPAÑIA MINERA TECK QUEBRADA BALNC,,,,,,
CL,Central Eólica Canela SA.,,,,,,
CL,Esco Marchigue 01 SPA,,,,,,
PE,PSFV MAJES,,,,,,
PE,PSFV REPARTICION,,,,,,
AU,Dacian Gold Limited,,,,,,
FR,PARC EOLIEN BOQUEHO-POUAGAT SAS,,,,FR53802463489,,
ES,ANDRES BORGES DIAZ,,,,ES45526332V,,
ES,"FENORTE FRESPA, SL",,,,ESB09459405,,
ES,FRANCISCO LASERNA CARRETERO,,,,ES70507104Y,,
MX,SOLAIREDIRECT DE MEXICO S. DE R.L. DE C.V.,,,,,,
CZ,Primetals Technologies Czech Republic s.r.o.,,,,CZ03290841,,
CZ,"UniCredit Leasing CZ, a.s.",,,,CZ699003373,,
PL,ACCIONA ENERGY POLAND MAINTENANCE,,,,PL5272694491,,
FR,LOCAWATT,,,,FR02522052380,,
FR,AOMDP,,,,FR64753101971,,
FR,FORSEE POWER,,,,FR07494605488,,
AU,BAYWA-RE,,,,,,
BR,MAXXISOLAR,,,,,,
BR,CIATRADING,,,,,,
ZA,Core Energy,,,,,,
ZA,Erika Energy,,,,,,
ZA,Proinso South Africa Pvt,,,,,,
IT,ALBATECH S.R.L.,,,,IT02293160350,,
IT,AMPEX SOCIETA' COOPERATIVA,,,,IT01937790226,,
IT,ASSET SOLARE S.R.L.,,,,IT03117430367,,
IT,ANTONELLA IMPIANTI SNC,,,,IT02117160420,,
IT,Residence Antica Corte di Zamorani Enrico,,,,IT01333870382,,
IT,GREEN UTILITY SPA,,,,IT02886140546,,
IT,MUNARI RINNOVABILI S.R.L.,,,,IT04570800286,,
IT,GELSIA Srl,,,,IT05970420963,,
IT,MARONE SRL,,,,IT01501010761,,
IT,Alfonso Argeo Impianti Elettrici,,,,IT01328670284,,
IT,MEGA TIS s.r.l.,,,,IT04916210281,,
IT,SOLARFIELDS UMBRIA UNO s.r.l.,,,,IT02000260568,,
IT,2M Srl,,,,IT02527730986,,
IT,HI TECHNOLOGY SERVICE s.r.l.,,,,IT04290570409,,
IT,Energia Srl,,,,IT03894450406,,
IT,SOLAR ONE S.R.L,,,,IT02419820416,,
IT,SOLARE SRL,,,,IT04309640755,,
IT,E.C.I. s.r.l.,,,,IT02374400162,,
IT,SIFIM SRL,,,,IT00170170369,,
FR,SARL GERVAL,,,,FR65439182973,,
UY,ESTRELLADA SA,,,,,,
ES,Ingeniería y Asesoria S.L.,,,,ESB57393332,,
ES,Marín Sanchez Ingeniería S.L.,,,,ESB54829452,,
ES,JUAN ANDRES HERNANDEZ FERNANDEZ,,,,ES03141063E,,
ES,"ENDESA MEDIOS Y SISTEMAS, S.L.",,,,ESB82265364,,
IT,MELTEMI ENERGIA SRL,,,,IT07034570726,,
FR,SFE PARC EOLIEN DE L’ARGONNE,,,,FR68451095350,,
FR,SFE PARC EOLIEN DES COTES DE CHAMPA,,,,FR53451095442,,
FR,SFE PARC EOLIEN DE PLAINCHAMP,,,,FR61487554867,,
FR,SFE PAR EOLIEN DE LEFFINCOURT,,,,FR59487554834,,
ES,TURELECTRIC S.L.,,,,ESB96039847,,
ES,COMUNIDAD DE BIENES DE INFRAESTRUCT,,,,ESE85896223,,
HR,KONCAR - Power Plant and Electric,,,,HR29898970552,,
TH,"IGEN Engineering Co., Ltd. ",,,,,,
RE,ALBIOMA BOIS ROUGE,,,,,,
EC,"SOUTH ECUAMERIDIAN, S.A.",,,,,,
FI,GE POWER FINLAND OY,,,,FI10227508,,
ES,"TERMICA AFAP, S.A.",,,,ESA45456480,,
MU,PORT LOUIS MARITIME CO. LTD.,,,,,,
US,NSF INTERNATIONAL,,,,,,
AE,PROJECX General Trading LLC,,,,,,
BR,COELBA,,,,,,
DE,Varios,,,,DE000000000,,
DE,Digeos GmbH,,,,DE247949230,,
DE,Solarzentrum Bayern GmbH,,,,DE263326103,,
DE,Imtech Marine Germany GmbH,,,,DE811128975,,
DE,ZSD Solar GmbH,,,,DE273917372,,
DE,solarSTEP Energie GmbH,,,,DE269813218,,
DE,Reimer Elektrotechnik GmbH & Co KG,,,,DE245896555,,
DE,Holger Schwarz,,,,DE187830642,,
DE,Holger Liebschner Photovoltaikanlagen,,,,DE246373291,,
DE,MW-Effekt,,,,DE296016277,,
BE,STAS NV,,,,BE0430995942,,
CZ,"Slévárna HEUNISCH Brno, s.r.o.",,,,CZ27695905,,
CZ,Brembo Czech s.r.o.,,,,CZ28599888,,
hn,SOLUCIONES ENERGÉTICAS RENOVABLES S.A. de C.V,,,,,,
RO,Vanju Mare Solar SA,,,,RO25834893,,
FR,SANDOUVILLE PHOTOVOLTAIQUE SAS,,,,FR81517726659,,
FR,FLINS PHOTOVOLTAIQUE SAS,,,,FR04517730966,,
FR,BATILLY PHOTOVOLTAIQUE SAS,,,,FR68518580675,,
FR,DOUAI PHOTOVOLTAIQUE SAS,,,,FR08517730644,,
FR,MAUBEUGE PHOTOVOLTAIQUE SAS,,,,FR86517726790,,
FR,SOLAR DISTRIBUTION,,,,FR10504462144,,
MU,GreenYellow Indian Ocean,,,,,,
ES,RIC RENOVABLES SL,,,,ESB76570829,,
ES,DOMINGO DOMINGO J.L,,,,ESB09456971,,
FR,PARC EOLIEN DE MANCHEVILLE,,,,FR29452680705,,
ES,"BERRIDI MANCISIDOR, S.L.",,,,ESB01423136,,
ES,"GLOBAL GOSHENITA, SL",,,,ESB85598217,,
ES,"ELIDECOS SPAIN, SL",,,,ESB85440428,,
ES,PARSOSY JUNEDA SL,,,,ESB64710338,,
US,"SOL ORCHARD IMPERIAL1, LLC ",,,,,,
IT,C.I.EL.IMPIANTI S.R.L.,,,,IT02536720309,,
IT,S.B.C. di Stellini Antonio & C. S.N.C.,,,,IT03644120275,,
IT,ELETRIK SYSTEM S.R.L.,,,,IT00759170145,,
IT,AZ. AGRARIA BILLI VINCENZO,,,,IT00214540544,,
IT,ECOTECH ITALIA S.R.L.,,,,IT02389830593,,
IT,SAC s.r.l.,,,,IT01508720347,,
IT,ELEM S.R.L.,,,,IT09812850155,,
IT,LA GARDENIA SRL,,,,IT05983520635,,
IT,Di Battista Roberto,,,,IT03166830277,,
IT,ABELI FRANCO & C. S.N.C.,,,,IT00616060182,,
IT,SOLAR FIELDS QUATTRO S.R.L.,,,,IT01979730569,,
IT,GM Energy Srl,,,,IT10903600012,,
IT,FRI-EL Service Sardegna S.r.l.,,,,IT02738950217,,
IT,AS Solar Italia SRL,,,,IT06461270966,,
IT,Global Service 2 s.r.l.,,,,IT03701080362,,
IT,BENEDETTI GIOVANNI Impianti Elettrici,,,,IT00024580987,,
IT,OMNIA s.r.l.,,,,IT02594440840,,
IT,SPEEDY MARKET SRL,,,,IT01945240180,,
IT,GREEN MARKET SRL,,,,IT01578670182,,
IT,BURRINI MATTEO GIOVANNI ENGINEERING & CONSULTING,,,,IT01316710522,,
IT,Camera di commercio Metropolitana di Milano Monza Brianza Lodi,,,,IT09920840965,,
IT,Corridonia Energia s.r.l.,,,,IT03835970405,,
IT,Comune di Fidenza,,,,IT00163890346,,
AE,Bazy Trading and Contracting Co. Ltd.,,,,,,
AE,Amplex Emirates LLC,,,,,,
ZA,Sola Future Energy,,,,,,
MU,Mubelo Electrical LTD,,,,,,
ES,"DELEGADA TÉCNICA, S.L.",,,,ESB46022711,,
PL,VORTEX ENERGY POLSKA,,,,PL3020001493,,
GB,AVK/SEG,,,,GB537127351,,
PE,SCHNEIDER ELECTRIC PERU S.A.,,,,,,
MX,"JUNTA DE AGUA POTABLE, DRENAJE, ALCANTARILLADO Y",,,,,,
MX,"PR CONSULTORIA, PROYECTOS E INSTALACIONES, S.A. DE C.V.",,,,,,
MX,"EDIFICACIONES HERVI, S.A. DE C.V.",,,,,,
MX,EJIDO MORONCARIT,,,,,,
LU,DREDGING INTERNATIONAL S.A.,,,,LU16893614,,
IT,"VESTAS ITALIA, S.R.L.",,,,IT02170340737,,
DE,SIEMENS s.r.o. odstepny zavod IndusTurbomachinery,,,,DE814877126,,
AU,J M E,,,,,,
NO,TROMS OFFSHORE FLEET 2 ASc/o Troms Offshore Management,,,,,,
TR,COIL PARTNERS BOBINAJ SAN. VE TIC.,,,,,,
TR,REIS RS ENERJI,,,,,,
ES,DT Bird & DT Bat,,,,ESB83521732,,
FR,Equivolt,,,,FR90523350528,,
IE,ANECTO Power Electronics,,,,IE82143410,,
ES,"ITS CANTABRIA, S.C.",,,,ESJ39780598,,
ES,Alvaro Mollar Julia,,,,ES53226779H,,
ES,CALDERERIA QUINTIN,,,,ESB48110530,,
DE,Elektro Rohe Gmbh,,,,DE232403393,,
ES,Voed S.L.,,,,ESB58563024,,
AU,Lilyvale GRS-Acciona-JBA Joint Vent,,,,,,
PA,"Divisa Solar 10MW, S.A.",,,,,,
ES,IGNACIO MARTINEZ ZARDOYA,,,,ES16024739H,,
ES,SINTRA INGENIEROS S.L.,,,,ESB83820878,,
ES,"CANTILLANA FOTOVOLTAICA, S.L",,,,ESB85789840,,
PT,ENERSIE- ENGENHARIA E CESTAO DE R.E,,,,PT507425960,,
ES,"RECUPERACIONES ALTAMA, SLU",,,,ESB30861256,,
PT,JOSE LUIS DA GRAÇA CAMPINO,,,,PT163617678,,
ES,INST. ELECTRICAS LA ELECTRICISTA,,,,ESB87724779,,
ES,QUIRON PREVENCION,,,,ESB64076482,,
ES,ENERGIAS AMBIENT.DE SOMOZAS S.A,,,,ESA15685373,,
BR,TECHLUX,,,,,,
BR,QATAR ELETRICA,,,,,,
ZA,Sunworx,,,,,,
ZA,Solar Reserve South Africa Manageme,,,,,,
MU,"Jabil Mauritius Ops,Holdings LTD",,,,,,
ZA,Terra Firma Solutions,,,,,,
IN,InSolre Energy Pvt Ltd,,,,,,
IN,Prozeal Infra Engineering P Ltd,,,,,,
IN,VTECH ENGINEERS,,,,,,
IN,EASTERN LIGHT AND POWER PVT LTD,,,,,,
IN,Chaitanya Saur Urja Equipments,,,,,,
IN,GS ATWAL & CO,,,,,,
IN,OCL INDIA LTD.,,,,,,
IN,KINDLE ENGINEERING & CONSTRUCTION,,,,,,
IN,AZURE POWER INDIA,,,,,,
IN,Cold Storage Pvt Ltd,,,,,,
IN,TERRAFORM GLOBAL OPERATING Sdn. Bhd.,,,,,,
IN,Pavanasuta Renewable Energy,,,,,,
IN,Tafe Motors & Tractors,,,,,,
TR,OZATA TERSANECILIK SAN. VE TIC. LTD,,,,,,
MA,"TRAVAUX MARITIMES NADOR, SARL. ",,,,,,
FR,SFE PARC EOLIEN DE RAIVAL,,,,FR84480058650,,
ES,G. I. S. EUROPE SE,,,,ESW0033243G,,
ES,UTE FOTOVOLTAICA,,,,ESU76294982,,
ES,TSK ENERGY SOLUTIONS SLU,,,,ESB01556182,,
ES,Pérez Solaz Gestión Electrónica S.L,,,,ESB98265697,,
ES,"MURCIANA DE TRAFICO, S.A. ",,,,ESA30035927,,
DE,Michel Grubbert,,,,DE306072264,,
AU,GNT RESOURCES PTY LTD,,,,,,
AU,Sun Metals Corporation Pty Ltd,,,,,,
GB,PREMIER OIL UK LIMITED,,,,GB945694965,,
CN,Hua Ling,,,,,,
DE,Solarpark Pocking II GmbH,,,,DE266501750,,
DE,VCB Immobilien GmbH,,,,DE278921817,,
BR,COMPANHIA PAULISTA FORCA E LUZ,,,,,,
BR,CIA BRASILEIRA DE ALUMINIO,,,,,,
BR,CENTRAL GERADORA EOLICA ARISTARCO,,,,,,
IN,SEI SOLAR POWER,,,,,,
IN,SJ GREEN PARK ENERGY,,,,,,
IN,CONFAB PUMPS,,,,,,
AR,CORVEN SACIF,,,,,,
CL,GENERATEL S.P.A.,,,,,,
CL,Helio Atacama Tres SpA,,,,,,
CZ,GO Steel Frýdek Místek a.s.,,,,CZ04795784,,
CZ,Melba s.r.o.,,,,CZ25452151,,
ES,IBERDROLA INFR. Y SERVICIOS DE REDE,,,,ESA95573291,,
GB,WÄRTSIÄ UK Ltd.,,,,GB107305311,,
TR,"Safkar Ege So#utmac#l#k, A.# ",,,,,,
ES,"LANTIER, S.L. ",,,,ESB75125336,,
RO,ELEKTRA RENEWABLE SUPPORT S.R.L.,,,,RO31050254,,
US,GIS POWER SERVICES,,,,,,
NL,SPARES IN MOTION B.V,,,,NL851506173B01,,
ES,AGROMAR HISPANA S.A,,,,ESA02048494,,
ES,"REIMPAR GEOINSTALACIONES, S.L",,,,ESB41667437,,
ES,"SUMINISTROS Y RECICLAJES, SL",,,,ESB14301063,,
ES,"EOLICA GARCIMUÑOZ, SLU",,,,ESB85627719,,
ES,TECNICA UNIVERSAL SOLAR SL,,,,ESB84297019,,
US,Lockheed Martin Adv. Energy Storage,,,,,,
PY,TRANSBARGE NAVEGACIÓN S.A.,,,,,,
FR,IEL EXPLOITATION 39,,,,FR36794777268,,
FR,MAZIERES,,,,FR91344518774,,
FR,ALBIOMA,,,,FR77775667538,,
GP,ANTILLES ALIZES,,,,FR7819043134,,
RE,TOP BIS REUNION - CONSTRUCTION ET MAINTENANCE,,,,FR52819914888,,
FR,SALES ERNEST,,,,,,
PF,TECHNO FROID,,,,,,
ES,"NCLAVE Renewable, S.L. ",,,,ESB96918867,,
GB,PSH OPERATIONS LTD.,,,,GB274575667,,
IT,PROGETTI INTERNATIONAL SPA,,,,IT01641030158,,
IT,GIOVANNI VIGNUDA AUTOMAZIONI S.R.L.,,,,IT02069770309,,
IT,ENERGECO S.R.L.,,,,IT02290080981,,
IT,MEGAWATT S.P.A.,,,,IT05907491210,,
IT,EUROCARTON S.R.L.,,,,IT12612350152,,
IT,MARANO SOLAR S.R.L.,,,,IT03734520400,,
IT,ANTONELLO CASU di CASU ANTONELLO & C. S.N.C.,,,,IT01186610901,,
IT,EUWATT MOGLIA SRL,,,,IT01500240195,,
IT,GILDEMEISTER ENERGY SERVICES ITALIA S.R.L.,,,,IT06558430960,,
IT,SUNOEST di Sara Nicoletto,,,,IT04750060289,,
IT,TGI Srl,,,,IT01943570356,,
IT,Welko Industriale s.r.l.,,,,IT00756610150,,
IT,RIGHI SRL,,,,IT00169960903,,
IT,B. & G. SOLUZIONI DI BERNARDIS MAURIZIO E GRONAU,,,,IT02331790309,,
IT,LITOART s.r.l.,,,,IT08018700156,,
IT,Az. Agr. Mazzolari Angela,,,,IT00861360196,,
IT,SIES Impianti Elettrici s.r.l.,,,,IT03676020963,,
IT,EVA ENGINEERING & SERVICES S.R.L.,,,,IT03899950988,,
IT,LENDY SOLAR S.R.L.,,,,IT04610370282,,
IT,Az. Agr. Gatti Benito di Gatti Silvio,,,,IT03505250047,,
IT,IDEA LEGNO di Fabiano Corrias,,,,IT00685300956,,
IT,GIANNETTI LORIANO & SANI DANIELA s. Agricoltori,,,,IT00937920536,,
IT,Salvatori Srl,,,,IT02741130799,,
IT,ENERTUBE SRL,,,,IT01766130676,,
FI,GreenEnergy Finland Oy,,,,FI23605926,,
CY,ELECTRICITY AUTHORITY OF CYPRUS,,,,CY90000020C,,
SA,ARABIAN QUDRA,,,,,,
UY,Fontelnoce SA,,,,,,
AE,Apex Power Concepts Trading LLC,,,,,,
ZA,AM Solar,,,,,,
ZA,Advanced Product Technology,,,,,,
ZA,Hawker Siddeley Switchgear,,,,,,
RO,Studina Solar SA,,,,RO25834915,,
RO,Potelu Solar SA,,,,RO25834885,,
RO,Cujmir Solar SA,,,,RO25834877,,
RO,Foton Delta SA,,,,RO28486203,,
UY,"GAMESA URUGUAY, SRL",,,,,,
MX,BII NEE STIPA ENERGIA EOLICA S.A. DE C.V.,,,,,,
MX,ELECTRICA DEL VALLE DE MEXICO S DE RL DE CV,,,,,,
MX,"ENERGIA SOLARE DE OCCIDENTE, S DE RL DE CV",,,,,,
MX,ENERGIAS RENOVABLES VENTA III SA DE CV,,,,,,
MX,EOLICA DOS ARBOLITOS SAPI DE CV.,,,,,,
MX,"HIDROELECTRICIDAD DEL PACIFICO, S. DE R.L. DE C.V.",,,,,,
